name,bus,site,technology,expand_capacity,c0_USD,c1_USDperMWh,c2_USDperMWh2,cap_existing_power_MW,cap_max_power_MW,cost_fixed_power_USDperkW,cost_variable_USDperMWh
cats_723,1535,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.6,1.6,0,5.24664
cats_724,1703,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,38.4,38.4,0,5.24664
cats_725,1791,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,3,3,0,5.24664
cats_726,1799,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,2.1,2.1,0,5.24664
cats_727,1861,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.4,1.4,0,5.24664
cats_728,1895,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.5,1.5,0,5.24664
cats_729,2140,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,6.6,6.6,0,5.24664
cats_730,2140,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,4.6,4.6,0,5.24664
cats_731,2151,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.2,1.2,0,5.24664
cats_732,2260,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_733,2287,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,2.8,2.8,0,5.24664
cats_734,245,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_735,258,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,2,2,0,5.24664
cats_736,258,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_737,258,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_738,319,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_739,319,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_740,319,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1,1,0,5.24664
cats_741,570,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,2,2,0,5.24664
cats_742,636,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.8,1.8,0,5.24664
cats_743,68,no_capacity_factor,other waste biomass,FALSE,127.93,34.988,0.11593,29.1,29.1,0,5.24664
cats_744,68,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,4,4,0,5.24664
cats_745,713,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,7.5,7.5,0,5.24664
cats_746,714,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,15,15,0,5.24664
cats_747,7823,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.1,1.1,0,5.24664
cats_748,8000,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.5,1.5,0,5.24664
cats_749,8730,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,33,33,0,5.24664
cats_750,8856,no_capacity_factor,other waste biomass,FALSE,554.685123,22.409643,0.094703922,1.4,1.4,0,5.24664
cats_751,1804,no_capacity_factor,petroleum liquids,FALSE,1427.41303,44.9151794,0.082991653,71.2,71.2,0,421.38855
cats_752,463,no_capacity_factor,petroleum liquids,FALSE,1427.41303,44.9151794,0.082991653,11.3,11.3,0,252.66912
cats_753,8199,no_capacity_factor,petroleum liquids,FALSE,57.6,25.05,0.298333333,4.5,4.5,0,370.82661
cats_754,8495,no_capacity_factor,petroleum liquids,FALSE,546.49488,48.2276671,0.897330169,24.9,24.9,0,270.71022
cats_755,1000,pvu1000,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_756,1000,pvu1000,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_757,1002,pvu1002,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_758,1006,pvu1006,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_759,101,pvu101,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_760,1013,pvu1013,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_761,1013,pvu1013,solar photovoltaic,FALSE,0,0,0,12,12,0,0
cats_762,1013,pvu1013,solar photovoltaic,FALSE,0,0,0,18.5,18.5,0,0
cats_763,1016,pvu1016,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_764,1023,pvu1023,solar photovoltaic,FALSE,0,0,0,0.9,0.9,0,0
cats_765,1025,pvu1025,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_766,1025,pvu1025,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_767,1025,pvu1025,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_768,1025,pvu1025,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_769,1025,pvu1025,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_770,1031,pvu1031,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_771,1033,pvu1033,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_772,1035,pvu1035,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_773,1037,pvu1037,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_774,1038,pvu1038,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_775,1041,pvu1041,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_776,1051,pvu1051,solar photovoltaic,FALSE,0,0,0,26,26,0,0
cats_777,1051,pvu1051,solar photovoltaic,FALSE,0,0,0,6.3,6.3,0,0
cats_778,1053,pvu1053,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_779,1059,pvu1059,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_780,1061,pvu1061,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_781,1061,pvu1061,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_782,1061,pvu1061,solar photovoltaic,FALSE,0,0,0,4.3,4.3,0,0
cats_783,108,pvu108,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_784,108,pvu108,solar photovoltaic,FALSE,0,0,0,2.4,2.4,0,0
cats_785,108,pvu108,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_786,1080,pvu1080,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_787,1084,pvu1084,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_788,1085,pvu1085,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_789,1085,pvu1085,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_790,1085,pvu1085,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_791,109,pvu109,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_792,1090,pvu1090,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_793,1096,pvu1096,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_794,111,pvu111,solar photovoltaic,FALSE,0,0,0,140,140,0,0
cats_795,1110,pvu1110,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_796,1114,pvu1114,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_797,1118,pvu1118,solar photovoltaic,FALSE,0,0,0,0.8,0.8,0,0
cats_798,113,pvu113,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_799,114,pvu114,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_800,114,pvu114,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_801,1143,pvu1143,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_802,1146,pvu1146,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_803,116,pvu116,solar photovoltaic,FALSE,0,0,0,19,19,0,0
cats_804,116,pvu116,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_805,116,pvu116,solar photovoltaic,FALSE,0,0,0,9,9,0,0
cats_806,116,pvu116,solar photovoltaic,FALSE,0,0,0,205.3,205.3,0,0
cats_807,116,pvu116,solar photovoltaic,FALSE,0,0,0,202.5,202.5,0,0
cats_808,1168,pvu1168,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_809,1172,pvu1172,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_810,1176,pvu1176,solar photovoltaic,FALSE,0,0,0,249.8,249.8,0,0
cats_811,1176,pvu1176,solar photovoltaic,FALSE,0,0,0,585.9,585.9,0,0
cats_812,1178,pvu1178,solar photovoltaic,FALSE,0,0,0,130,130,0,0
cats_813,1178,pvu1178,solar photovoltaic,FALSE,0,0,0,150,150,0,0
cats_814,1180,pvu1180,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_815,1183,pvu1183,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_816,1183,pvu1183,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_817,1188,pvu1188,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_818,1194,pvu1194,solar photovoltaic,FALSE,0,0,0,3.4,3.4,0,0
cats_819,1206,pvu1206,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_820,121,pvu121,solar photovoltaic,FALSE,0,0,0,10,10,0,0
cats_821,121,pvu121,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_822,1241,pvu1241,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_823,1247,pvu1247,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_824,1251,pvu1251,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_825,1264,pvu1264,solar photovoltaic,FALSE,0,0,0,14.4,14.4,0,0
cats_826,1268,pvu1268,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_827,127,pvu127,solar photovoltaic,FALSE,0,0,0,2.6,2.6,0,0
cats_828,127,pvu127,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_829,127,pvu127,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_830,1284,pvu1284,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_831,131,pvu131,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_832,131,pvu131,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_833,1320,pvu1320,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_834,1326,pvu1326,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_835,1330,pvu1330,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_836,1336,pvu1336,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_837,1338,pvu1338,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_838,1338,pvu1338,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_839,1344,pvu1344,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_840,1354,pvu1354,solar photovoltaic,FALSE,0,0,0,25,25,0,0
cats_841,137,pvu137,solar photovoltaic,FALSE,0,0,0,61.6,61.6,0,0
cats_842,137,pvu137,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_843,137,pvu137,solar photovoltaic,FALSE,0,0,0,40,40,0,0
cats_844,137,pvu137,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_845,137,pvu137,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_846,137,pvu137,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_847,138,pvu138,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_848,1382,pvu1382,solar photovoltaic,FALSE,0,0,0,40,40,0,0
cats_849,1384,pvu1384,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_850,1391,pvu1391,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_851,1402,pvu1402,solar photovoltaic,FALSE,0,0,0,8.4,8.4,0,0
cats_852,1412,pvu1412,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_853,1412,pvu1412,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_854,1412,pvu1412,solar photovoltaic,FALSE,0,0,0,20.2,20.2,0,0
cats_855,1412,pvu1412,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_856,1413,pvu1413,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_857,1418,pvu1418,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_858,1418,pvu1418,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_859,1419,pvu1419,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_860,1421,pvu1421,solar photovoltaic,FALSE,0,0,0,3.4,3.4,0,0
cats_861,1423,pvu1423,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_862,1426,pvu1426,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_863,1429,pvu1429,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_864,1429,pvu1429,solar photovoltaic,FALSE,0,0,0,4.5,4.5,0,0
cats_865,143,pvu143,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_866,1431,pvu1431,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_867,1435,pvu1435,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_868,1435,pvu1435,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_869,1435,pvu1435,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_870,144,pvu144,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_871,144,pvu144,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_872,1442,pvu1442,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_873,1447,pvu1447,solar photovoltaic,FALSE,0,0,0,3.6,3.6,0,0
cats_874,145,pvu145,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_875,145,pvu145,solar photovoltaic,FALSE,0,0,0,2.4,2.4,0,0
cats_876,1451,pvu1451,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_877,1455,pvu1455,solar photovoltaic,FALSE,0,0,0,3.7,3.7,0,0
cats_878,1461,pvu1461,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_879,1464,pvu1464,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_880,147,pvu147,solar photovoltaic,FALSE,0,0,0,2.8,2.8,0,0
cats_881,1470,pvu1470,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_882,1487,pvu1487,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_883,1487,pvu1487,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_884,149,pvu149,solar photovoltaic,FALSE,0,0,0,60,60,0,0
cats_885,1505,pvu1505,solar photovoltaic,FALSE,0,0,0,19.2,19.2,0,0
cats_886,1506,pvu1506,solar photovoltaic,FALSE,0,0,0,40,40,0,0
cats_887,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,6.8,6.8,0,0
cats_888,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_889,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_890,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_891,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_892,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_893,1508,pvu1508,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_894,1521,pvu1521,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_895,1521,pvu1521,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_896,1523,pvu1523,solar photovoltaic,FALSE,0,0,0,6,6,0,0
cats_897,1541,pvu1541,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_898,1541,pvu1541,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_899,1541,pvu1541,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_900,155,pvu155,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_901,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,37.8,37.8,0,0
cats_902,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,47.3,47.3,0,0
cats_903,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,56,56,0,0
cats_904,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,56,56,0,0
cats_905,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_906,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,105,105,0,0
cats_907,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,155,155,0,0
cats_908,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,60,60,0,0
cats_909,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,90,90,0,0
cats_910,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_911,1553,pvu1553,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_912,1567,pvu1567,solar photovoltaic,FALSE,0,0,0,7.6,7.6,0,0
cats_913,1577,pvu1577,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_914,1578,pvu1578,solar photovoltaic,FALSE,0,0,0,3.5,3.5,0,0
cats_915,16,pvu16,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_916,1601,pvu1601,solar photovoltaic,FALSE,0,0,0,10.5,10.5,0,0
cats_917,1603,pvu1603,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_918,1623,pvu1623,solar photovoltaic,FALSE,0,0,0,3.3,3.3,0,0
cats_919,1640,pvu1640,solar photovoltaic,FALSE,0,0,0,200,200,0,0
cats_920,1650,pvu1650,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_921,1661,pvu1661,solar photovoltaic,FALSE,0,0,0,5,5,0,0
cats_922,1666,pvu1666,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_923,1674,pvu1674,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_924,1676,pvu1676,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_925,17,pvu17,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_926,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_927,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_928,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_929,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_930,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_931,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,1.8,1.8,0,0
cats_932,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,2.9,2.9,0,0
cats_933,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_934,1703,pvu1703,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_935,171,pvu171,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_936,1712,pvu1712,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_937,1712,pvu1712,solar photovoltaic,FALSE,0,0,0,30,30,0,0
cats_938,1712,pvu1712,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_939,1712,pvu1712,solar photovoltaic,FALSE,0,0,0,50,50,0,0
cats_940,1713,pvu1713,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_941,1763,pvu1763,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_942,1776,pvu1776,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_943,1776,pvu1776,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_944,1778,pvu1778,solar photovoltaic,FALSE,0,0,0,10.8,10.8,0,0
cats_945,1778,pvu1778,solar photovoltaic,FALSE,0,0,0,160,160,0,0
cats_946,1796,pvu1796,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_947,1809,pvu1809,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_948,181,pvu181,solar photovoltaic,FALSE,0,0,0,5.7,5.7,0,0
cats_949,181,pvu181,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_950,1813,pvu1813,solar photovoltaic,FALSE,0,0,0,2.2,2.2,0,0
cats_951,182,pvu182,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_952,182,pvu182,solar photovoltaic,FALSE,0,0,0,30,30,0,0
cats_953,182,pvu182,solar photovoltaic,FALSE,0,0,0,70,70,0,0
cats_954,1833,pvu1833,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_955,1833,pvu1833,solar photovoltaic,FALSE,0,0,0,13.8,13.8,0,0
cats_956,1834,pvu1834,solar photovoltaic,FALSE,0,0,0,100,100,0,0
cats_957,1835,pvu1835,solar photovoltaic,FALSE,0,0,0,25.3,25.3,0,0
cats_958,1844,pvu1844,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_959,1844,pvu1844,solar photovoltaic,FALSE,0,0,0,2.6,2.6,0,0
cats_960,1846,pvu1846,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_961,1846,pvu1846,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_962,1846,pvu1846,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_963,1846,pvu1846,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_964,1853,pvu1853,solar photovoltaic,FALSE,0,0,0,2.5,2.5,0,0
cats_965,1858,pvu1858,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_966,1858,pvu1858,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_967,1875,pvu1875,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_968,1876,pvu1876,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_969,1879,pvu1879,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_970,1885,pvu1885,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_971,1885,pvu1885,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_972,1885,pvu1885,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_973,19,pvu19,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_974,1902,pvu1902,solar photovoltaic,FALSE,0,0,0,1.1,1.1,0,0
cats_975,1910,pvu1910,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_976,1923,pvu1923,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_977,1923,pvu1923,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_978,1923,pvu1923,solar photovoltaic,FALSE,0,0,0,2.3,2.3,0,0
cats_979,1926,pvu1926,solar photovoltaic,FALSE,0,0,0,1.4,1.4,0,0
cats_980,1945,pvu1945,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_981,1952,pvu1952,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_982,1952,pvu1952,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_983,1952,pvu1952,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_984,1953,pvu1953,solar photovoltaic,FALSE,0,0,0,7,7,0,0
cats_985,1953,pvu1953,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_986,1955,pvu1955,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_987,1960,pvu1960,solar photovoltaic,FALSE,0,0,0,4.4,4.4,0,0
cats_988,1969,pvu1969,solar photovoltaic,FALSE,0,0,0,21.3,21.3,0,0
cats_989,1970,pvu1970,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_990,1970,pvu1970,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_991,1973,pvu1973,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_992,1979,pvu1979,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_993,1985,pvu1985,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_994,1993,pvu1993,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_995,1993,pvu1993,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_996,1993,pvu1993,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_997,1993,pvu1993,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_998,1993,pvu1993,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_999,1998,pvu1998,solar photovoltaic,FALSE,0,0,0,2,2,0,0
cats_1000,200,pvu200,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1001,200,pvu200,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1002,2000,pvu2000,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1003,2001,pvu2001,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1004,2004,pvu2004,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1005,2009,pvu2009,solar photovoltaic,FALSE,0,0,0,20,20,0,0
cats_1006,2017,pvu2017,solar photovoltaic,FALSE,0,0,0,9,9,0,0
cats_1007,2020,pvu2020,solar photovoltaic,FALSE,0,0,0,1.5,1.5,0,0
cats_1008,2020,pvu2020,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1009,2030,pvu2030,solar photovoltaic,FALSE,0,0,0,4.3,4.3,0,0
cats_1010,2030,pvu2030,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1011,2030,pvu2030,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_1012,2032,pvu2032,solar photovoltaic,FALSE,0,0,0,2.1,2.1,0,0
cats_1013,204,pvu204,solar photovoltaic,FALSE,0,0,0,153.5,153.5,0,0
cats_1014,204,pvu204,solar photovoltaic,FALSE,0,0,0,106.7,106.7,0,0
cats_1015,2042,pvu2042,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1016,2063,pvu2063,solar photovoltaic,FALSE,0,0,0,1.3,1.3,0,0
cats_1017,2063,pvu2063,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_1018,2065,pvu2065,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1019,2068,pvu2068,solar photovoltaic,FALSE,0,0,0,7.4,7.4,0,0
cats_1020,207,pvu207,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1021,2077,pvu2077,solar photovoltaic,FALSE,0,0,0,1.7,1.7,0,0
cats_1022,2080,pvu2080,solar photovoltaic,FALSE,0,0,0,1.9,1.9,0,0
cats_1023,2084,pvu2084,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1024,209,pvu209,solar photovoltaic,FALSE,0,0,0,4,4,0,0
cats_1025,209,pvu209,solar photovoltaic,FALSE,0,0,0,1,1,0,0
cats_1026,2091,pvu2091,solar photovoltaic,FALSE,0,0,0,1.6,1.6,0,0
cats_1027,2110,pvu2110,solar photovoltaic,FALSE,0,0,0,3,3,0,0
cats_1028,2113,pvu2113,solar photovoltaic,FALSE,0,0,0,1.2,1.2,0,0
cats_1029,2116,pvu2116,solar photovoltaic,FALSE,0,0,0,6.3,6.3,0,0
