name,bus_type,base_voltage_kV,base_power_MVA
2904,PQ,230.0,100.0
2905,PQ,230.0,100.0
2906,PQ,115.0,100.0
2907,PQ,115.0,100.0
2908,PQ,115.0,100.0
2909,PQ,115.0,100.0
2910,PQ,115.0,100.0
2911,PQ,115.0,100.0
2912,PQ,115.0,100.0
2913,PQ,115.0,100.0
2914,PQ,115.0,100.0
2915,PQ,115.0,100.0
2916,PQ,115.0,100.0
2917,PQ,115.0,100.0
2918,PQ,115.0,100.0
2919,PQ,115.0,100.0
2920,PQ,115.0,100.0
2921,PQ,115.0,100.0
2922,PQ,115.0,100.0
2923,PQ,230.0,100.0
2924,PQ,230.0,100.0
2925,PQ,230.0,100.0
2926,PQ,230.0,100.0
2927,PQ,230.0,100.0
2928,PQ,115.0,100.0
2929,PQ,66.0,100.0
2930,PQ,66.0,100.0
2931,PQ,66.0,100.0
2932,PQ,66.0,100.0
2933,PQ,115.0,100.0
2934,PQ,115.0,100.0
2935,PQ,115.0,100.0
2936,PQ,115.0,100.0
2937,PQ,115.0,100.0
2938,PQ,115.0,100.0
2939,PQ,230.0,100.0
2940,PQ,230.0,100.0
2941,PQ,230.0,100.0
2942,PQ,230.0,100.0
2943,PQ,115.0,100.0
2944,PQ,115.0,100.0
2945,PQ,115.0,100.0
2946,PQ,115.0,100.0
2947,PQ,115.0,100.0
2948,PQ,115.0,100.0
2949,PQ,115.0,100.0
2950,PQ,115.0,100.0
2951,PQ,66.0,100.0
2952,PQ,66.0,100.0
2953,PQ,66.0,100.0
2954,PQ,66.0,100.0
2955,PQ,66.0,100.0
2956,PQ,66.0,100.0
2957,PQ,66.0,100.0
2958,PQ,66.0,100.0
2959,PQ,66.0,100.0
2960,PQ,66.0,100.0
2961,PQ,115.0,100.0
2962,PQ,115.0,100.0
2963,PQ,115.0,100.0
2964,PQ,115.0,100.0
2965,PQ,115.0,100.0
2966,PQ,230.0,100.0
2967,PQ,230.0,100.0
2968,PQ,230.0,100.0
2969,PQ,115.0,100.0
2970,PQ,115.0,100.0
2971,PQ,230.0,100.0
2972,PQ,230.0,100.0
2973,PQ,230.0,100.0
2974,PQ,230.0,100.0
2975,PQ,230.0,100.0
2976,PQ,230.0,100.0
2977,PQ,230.0,100.0
2978,PQ,230.0,100.0
2979,PQ,230.0,100.0
2980,PQ,230.0,100.0
2981,PQ,230.0,100.0
2982,PQ,115.0,100.0
2983,PQ,115.0,100.0
2984,PQ,115.0,100.0
2985,PQ,115.0,100.0
2986,PQ,115.0,100.0
2987,PQ,230.0,100.0
2988,PQ,230.0,100.0
2989,PQ,230.0,100.0
2990,PQ,115.0,100.0
2991,PQ,115.0,100.0
2992,PQ,115.0,100.0
2993,PQ,115.0,100.0
2994,PQ,115.0,100.0
2995,PQ,115.0,100.0
2996,PQ,230.0,100.0
2997,PQ,230.0,100.0
2998,PQ,115.0,100.0
2999,PQ,115.0,100.0
3000,PQ,66.0,100.0
3001,PQ,66.0,100.0
3002,PQ,66.0,100.0
3003,PQ,115.0,100.0
3004,PQ,115.0,100.0
3005,PQ,115.0,100.0
3006,PQ,115.0,100.0
3007,PQ,115.0,100.0
3008,PQ,115.0,100.0
3009,PQ,115.0,100.0
3010,PQ,115.0,100.0
3011,PQ,115.0,100.0
3012,PQ,115.0,100.0
3013,PQ,115.0,100.0
3014,PQ,115.0,100.0
3015,PQ,115.0,100.0
3016,PQ,115.0,100.0
3017,PQ,115.0,100.0
3018,PQ,115.0,100.0
3019,PQ,115.0,100.0
3020,PQ,115.0,100.0
3021,PQ,115.0,100.0
3022,PQ,115.0,100.0
3023,PQ,115.0,100.0
3024,PQ,115.0,100.0
3025,PQ,115.0,100.0
3026,PQ,115.0,100.0
3027,PQ,115.0,100.0
3028,PQ,115.0,100.0
3029,PQ,115.0,100.0
3030,PQ,115.0,100.0
3031,PQ,115.0,100.0
3032,PQ,115.0,100.0
3033,PQ,115.0,100.0
3034,PQ,115.0,100.0
3035,PQ,230.0,100.0
3036,PQ,115.0,100.0
3037,PQ,115.0,100.0
3038,PQ,115.0,100.0
3039,PQ,115.0,100.0
3040,PQ,115.0,100.0
3041,PQ,115.0,100.0
3042,PQ,115.0,100.0
3043,PQ,115.0,100.0
3044,PQ,115.0,100.0
3045,PQ,115.0,100.0
3046,PQ,115.0,100.0
3047,PQ,115.0,100.0
3048,PQ,115.0,100.0
3049,PQ,115.0,100.0
3050,PQ,230.0,100.0
3051,PQ,230.0,100.0
3052,PQ,230.0,100.0
3053,PQ,230.0,100.0
3054,PQ,230.0,100.0
3055,PQ,115.0,100.0
3056,PQ,115.0,100.0
3057,PQ,115.0,100.0
3058,PQ,115.0,100.0
3059,PQ,115.0,100.0
3060,PQ,115.0,100.0
3061,PQ,115.0,100.0
3062,PQ,115.0,100.0
3063,PQ,115.0,100.0
3064,PQ,115.0,100.0
3065,PQ,115.0,100.0
3066,PQ,115.0,100.0
3067,PQ,230.0,100.0
3068,PQ,230.0,100.0
3069,PQ,230.0,100.0
3070,PQ,230.0,100.0
3071,PQ,230.0,100.0
3072,PQ,230.0,100.0
3073,PQ,230.0,100.0
3074,PQ,230.0,100.0
3075,PQ,230.0,100.0
3076,PQ,115.0,100.0
3077,PQ,115.0,100.0
3078,PQ,115.0,100.0
3079,PQ,115.0,100.0
3080,PQ,115.0,100.0
3081,PQ,115.0,100.0
3082,PQ,115.0,100.0
3083,PQ,115.0,100.0
3084,PQ,115.0,100.0
3085,PQ,115.0,100.0
3086,PQ,115.0,100.0
3087,PQ,115.0,100.0
3088,PQ,115.0,100.0
3089,PQ,115.0,100.0
3090,PQ,115.0,100.0
3091,PQ,115.0,100.0
3092,PQ,115.0,100.0
3093,PQ,115.0,100.0
3094,PQ,115.0,100.0
3095,PQ,115.0,100.0
3096,PQ,115.0,100.0
3097,PQ,115.0,100.0
3098,PQ,115.0,100.0
3099,PQ,230.0,100.0
3100,PQ,230.0,100.0
3101,PQ,230.0,100.0
3102,PQ,230.0,100.0
3103,PQ,230.0,100.0
3104,PQ,230.0,100.0
3105,PQ,230.0,100.0
3106,PQ,230.0,100.0
3107,PQ,230.0,100.0
3108,PQ,230.0,100.0
3109,PQ,230.0,100.0
3110,PQ,230.0,100.0
3111,PQ,115.0,100.0
3112,PQ,115.0,100.0
3113,PQ,115.0,100.0
3114,PQ,230.0,100.0
3115,PQ,115.0,100.0
3116,PQ,230.0,100.0
3117,PQ,230.0,100.0
3118,PQ,230.0,100.0
3119,PQ,230.0,100.0
3120,PQ,230.0,100.0
3121,PQ,230.0,100.0
3122,PQ,230.0,100.0
3123,PQ,230.0,100.0
3124,PQ,230.0,100.0
3125,PQ,115.0,100.0
3126,PQ,115.0,100.0
3127,PQ,115.0,100.0
3128,PQ,115.0,100.0
3129,PQ,115.0,100.0
3130,PQ,115.0,100.0
3131,PQ,115.0,100.0
3132,PQ,115.0,100.0
3133,PQ,115.0,100.0
3134,PQ,115.0,100.0
3135,PQ,115.0,100.0
3136,PQ,115.0,100.0
3137,PQ,115.0,100.0
3138,PQ,115.0,100.0
3139,PQ,115.0,100.0
3140,PQ,115.0,100.0
3141,PQ,115.0,100.0
3142,PQ,115.0,100.0
3143,PQ,115.0,100.0
3144,PQ,115.0,100.0
3145,PQ,115.0,100.0
3146,PQ,115.0,100.0
3147,PQ,115.0,100.0
3148,PQ,115.0,100.0
3149,PQ,115.0,100.0
3150,PQ,115.0,100.0
3151,PQ,115.0,100.0
3152,PQ,115.0,100.0
3153,PQ,115.0,100.0
3154,PQ,115.0,100.0
3155,PQ,115.0,100.0
3156,PQ,115.0,100.0
3157,PQ,115.0,100.0
3158,PQ,115.0,100.0
3159,PQ,115.0,100.0
3160,PQ,115.0,100.0
3161,PQ,115.0,100.0
3162,PQ,115.0,100.0
3163,PQ,115.0,100.0
3164,PQ,115.0,100.0
3165,PQ,115.0,100.0
3166,PQ,115.0,100.0
3167,PQ,115.0,100.0
3168,PQ,115.0,100.0
3169,PQ,115.0,100.0
3170,PQ,115.0,100.0
3171,PQ,115.0,100.0
3172,PQ,115.0,100.0
3173,PQ,115.0,100.0
3174,PQ,115.0,100.0
3175,PQ,115.0,100.0
3176,PQ,115.0,100.0
3177,PQ,115.0,100.0
3178,PQ,115.0,100.0
3179,PQ,115.0,100.0
3180,PQ,115.0,100.0
3181,PQ,115.0,100.0
3182,PQ,115.0,100.0
3183,PQ,115.0,100.0
3184,PQ,115.0,100.0
3185,PQ,115.0,100.0
3186,PQ,115.0,100.0
3187,PQ,115.0,100.0
3188,PQ,115.0,100.0
3189,PQ,115.0,100.0
3190,PQ,115.0,100.0
3191,PQ,115.0,100.0
3192,PQ,115.0,100.0
3193,PQ,230.0,100.0
3194,PQ,230.0,100.0
3195,PQ,230.0,100.0
3196,PQ,115.0,100.0
3197,PQ,115.0,100.0
3198,PQ,115.0,100.0
3199,PQ,115.0,100.0
3200,PQ,230.0,100.0
3201,PQ,230.0,100.0
3202,PQ,230.0,100.0
3203,PQ,230.0,100.0
3204,PQ,230.0,100.0
3205,PQ,230.0,100.0
3206,PQ,230.0,100.0
3207,PQ,230.0,100.0
3208,PQ,230.0,100.0
3209,PQ,230.0,100.0
3210,PQ,66.0,100.0
3211,PQ,115.0,100.0
3212,PQ,115.0,100.0
3213,PQ,230.0,100.0
3214,PQ,230.0,100.0
3215,PQ,230.0,100.0
3216,PQ,230.0,100.0
3217,PQ,230.0,100.0
3218,PQ,230.0,100.0
3219,PQ,230.0,100.0
3220,PQ,230.0,100.0
3221,PQ,230.0,100.0
3222,PQ,230.0,100.0
3223,PQ,115.0,100.0
3224,PQ,115.0,100.0
3225,PQ,115.0,100.0
3226,PQ,115.0,100.0
3227,PQ,115.0,100.0
3228,PQ,66.0,100.0
3229,PQ,115.0,100.0
3230,PQ,115.0,100.0
3231,PQ,115.0,100.0
3232,PQ,115.0,100.0
3233,PQ,230.0,100.0
3234,PQ,115.0,100.0
3235,PQ,115.0,100.0
3236,PQ,115.0,100.0
3237,PQ,115.0,100.0
3238,PQ,115.0,100.0
3239,PQ,115.0,100.0
3240,PQ,115.0,100.0
3241,PQ,115.0,100.0
3242,PQ,230.0,100.0
3243,PQ,230.0,100.0
3244,PQ,115.0,100.0
3245,PQ,230.0,100.0
3246,PQ,115.0,100.0
3247,PQ,115.0,100.0
3248,PQ,115.0,100.0
3249,PQ,115.0,100.0
3250,PQ,115.0,100.0
3251,PQ,230.0,100.0
3252,PQ,230.0,100.0
3253,PQ,66.0,100.0
3254,PQ,66.0,100.0
3255,PQ,115.0,100.0
3256,PQ,115.0,100.0
3257,PQ,115.0,100.0
3258,PQ,230.0,100.0
3259,PQ,230.0,100.0
3260,PQ,115.0,100.0
3261,PQ,115.0,100.0
3262,PQ,115.0,100.0
3263,PQ,115.0,100.0
3264,PQ,115.0,100.0
3265,PQ,115.0,100.0
3266,PQ,115.0,100.0
3267,PQ,230.0,100.0
3268,PQ,66.0,100.0
3269,PQ,115.0,100.0
3270,PQ,230.0,100.0
3271,PQ,66.0,100.0
3272,PQ,115.0,100.0
3273,PQ,115.0,100.0
3274,PQ,115.0,100.0
3275,PQ,115.0,100.0
3276,PQ,115.0,100.0
3277,PQ,115.0,100.0
3278,PQ,115.0,100.0
3279,PQ,115.0,100.0
3280,PQ,115.0,100.0
3281,PQ,115.0,100.0
3282,PQ,115.0,100.0
3283,PQ,115.0,100.0
3284,PQ,115.0,100.0
3285,PQ,230.0,100.0
3286,PQ,230.0,100.0
3287,PQ,230.0,100.0
3288,PQ,230.0,100.0
3289,PQ,230.0,100.0
3290,PQ,230.0,100.0
3291,PQ,230.0,100.0
3292,PQ,230.0,100.0
3293,PQ,230.0,100.0
3294,PQ,230.0,100.0
3295,PQ,230.0,100.0
3296,PQ,230.0,100.0
3297,PQ,230.0,100.0
3298,PQ,230.0,100.0
3299,PQ,230.0,100.0
3300,PQ,230.0,100.0
3301,PQ,230.0,100.0
3302,PQ,230.0,100.0
3303,PQ,230.0,100.0
3304,PQ,230.0,100.0
3305,PQ,230.0,100.0
3306,PQ,230.0,100.0
3307,PQ,230.0,100.0
3308,PQ,115.0,100.0
3309,PQ,115.0,100.0
3310,PQ,66.0,100.0
3311,PQ,66.0,100.0
3312,PQ,66.0,100.0
3313,PQ,230.0,100.0
3314,PQ,230.0,100.0
3315,PQ,230.0,100.0
3316,PQ,230.0,100.0
3317,PQ,230.0,100.0
3318,PQ,115.0,100.0
3319,PQ,115.0,100.0
3320,PQ,115.0,100.0
3321,PQ,115.0,100.0
3322,PQ,115.0,100.0
3323,PQ,115.0,100.0
3324,PQ,115.0,100.0
3325,PQ,115.0,100.0
3326,PQ,115.0,100.0
3327,PQ,230.0,100.0
3328,PQ,230.0,100.0
3329,PQ,230.0,100.0
3330,PQ,230.0,100.0
3331,PQ,230.0,100.0
3332,PQ,230.0,100.0
3333,PQ,230.0,100.0
3334,PQ,230.0,100.0
3335,PQ,230.0,100.0
3336,PQ,230.0,100.0
3337,PQ,230.0,100.0
3338,PQ,230.0,100.0
3339,PQ,230.0,100.0
3340,PQ,230.0,100.0
3341,PQ,230.0,100.0
3342,PQ,230.0,100.0
3343,PQ,230.0,100.0
3344,PQ,230.0,100.0
3345,PQ,230.0,100.0
3346,PQ,230.0,100.0
3347,PQ,230.0,100.0
3348,PQ,230.0,100.0
3349,PQ,230.0,100.0
3350,PQ,230.0,100.0
3351,PQ,230.0,100.0
3352,PQ,230.0,100.0
3353,PQ,230.0,100.0
3354,PQ,230.0,100.0
3355,PQ,230.0,100.0
3356,PQ,230.0,100.0
3357,PQ,230.0,100.0
3358,PQ,230.0,100.0
3359,PQ,230.0,100.0
3360,PQ,230.0,100.0
3361,PQ,230.0,100.0
3362,PQ,230.0,100.0
3363,PQ,230.0,100.0
3364,PQ,115.0,100.0
3365,PQ,115.0,100.0
3366,PQ,115.0,100.0
3367,PQ,115.0,100.0
3368,PQ,115.0,100.0
3369,PQ,115.0,100.0
3370,PQ,115.0,100.0
3371,PQ,115.0,100.0
3372,PQ,115.0,100.0
3373,PQ,115.0,100.0
3374,PQ,230.0,100.0
3375,PQ,230.0,100.0
3376,PQ,230.0,100.0
3377,PQ,230.0,100.0
3378,PQ,230.0,100.0
3379,PQ,230.0,100.0
3380,PQ,230.0,100.0
3381,PQ,230.0,100.0
3382,PQ,230.0,100.0
3383,PQ,230.0,100.0
3384,PQ,230.0,100.0
3385,PQ,230.0,100.0
3386,PQ,230.0,100.0
3387,PQ,230.0,100.0
3388,PQ,230.0,100.0
3389,PQ,230.0,100.0
3390,PQ,230.0,100.0
3391,PQ,230.0,100.0
3392,PQ,230.0,100.0
3393,PQ,115.0,100.0
3394,PQ,115.0,100.0
3395,PQ,115.0,100.0
3396,PQ,115.0,100.0
3397,PQ,230.0,100.0
3398,PQ,230.0,100.0
3399,PQ,230.0,100.0
3400,PQ,230.0,100.0
3401,PQ,230.0,100.0
3402,PQ,230.0,100.0
3403,PQ,230.0,100.0
3404,PQ,230.0,100.0
3405,PQ,230.0,100.0
3406,PQ,230.0,100.0
3407,PQ,230.0,100.0
3408,PQ,230.0,100.0
3409,PQ,230.0,100.0
3410,PQ,230.0,100.0
3411,PQ,230.0,100.0
3412,PQ,230.0,100.0
3413,PQ,230.0,100.0
3414,PQ,230.0,100.0
3415,PQ,230.0,100.0
3416,PQ,230.0,100.0
3417,PQ,230.0,100.0
3418,PQ,230.0,100.0
3419,PQ,230.0,100.0
3420,PQ,230.0,100.0
3421,PQ,230.0,100.0
3422,PQ,230.0,100.0
3423,PQ,230.0,100.0
3424,PQ,230.0,100.0
3425,PQ,230.0,100.0
3426,PQ,230.0,100.0
3427,PQ,230.0,100.0
3428,PQ,115.0,100.0
3429,PQ,115.0,100.0
3430,PQ,230.0,100.0
3431,PQ,115.0,100.0
3432,PQ,230.0,100.0
3433,PQ,230.0,100.0
3434,PQ,230.0,100.0
3435,PQ,230.0,100.0
3436,PQ,230.0,100.0
3437,PQ,230.0,100.0
3438,PQ,230.0,100.0
3439,PQ,230.0,100.0
3440,PQ,115.0,100.0
3441,PQ,115.0,100.0
3442,PQ,115.0,100.0
3443,PQ,115.0,100.0
3444,PQ,115.0,100.0
3445,PQ,115.0,100.0
3446,PQ,115.0,100.0
3447,PQ,115.0,100.0
3448,PQ,115.0,100.0
3449,PQ,115.0,100.0
3450,PQ,115.0,100.0
3451,PQ,115.0,100.0
3452,PQ,115.0,100.0
3453,PQ,115.0,100.0
3454,PQ,115.0,100.0
3455,PQ,115.0,100.0
3456,PQ,66.0,100.0
3457,PQ,66.0,100.0
3458,PQ,115.0,100.0
3459,PQ,115.0,100.0
3460,PQ,115.0,100.0
3461,PQ,115.0,100.0
3462,PQ,115.0,100.0
3463,PQ,115.0,100.0
3464,PQ,115.0,100.0
3465,PQ,115.0,100.0
3466,PQ,115.0,100.0
3467,PQ,115.0,100.0
3468,PQ,115.0,100.0
3469,PQ,115.0,100.0
3470,PQ,115.0,100.0
3471,PQ,115.0,100.0
3472,PQ,115.0,100.0
3473,PQ,115.0,100.0
3474,PQ,115.0,100.0
3475,PQ,115.0,100.0
3476,PQ,115.0,100.0
3477,PQ,115.0,100.0
3478,PQ,115.0,100.0
3479,PQ,115.0,100.0
3480,PQ,115.0,100.0
3481,PQ,115.0,100.0
3482,PQ,115.0,100.0
3483,PQ,115.0,100.0
3484,PQ,115.0,100.0
3485,PQ,115.0,100.0
3486,PQ,115.0,100.0
3487,PQ,115.0,100.0
3488,PQ,115.0,100.0
3489,PQ,115.0,100.0
3490,PQ,115.0,100.0
3491,PQ,115.0,100.0
3492,PQ,115.0,100.0
3493,PQ,66.0,100.0
3494,PQ,115.0,100.0
3495,PQ,66.0,100.0
3496,PQ,66.0,100.0
3497,PQ,66.0,100.0
3498,PQ,66.0,100.0
3499,PQ,66.0,100.0
3500,PQ,66.0,100.0
3501,PQ,66.0,100.0
3502,PQ,66.0,100.0
3503,PQ,66.0,100.0
3504,PQ,66.0,100.0
3505,PQ,66.0,100.0
3506,PQ,66.0,100.0
3507,PQ,66.0,100.0
3508,PQ,66.0,100.0
3509,PQ,66.0,100.0
3510,PQ,66.0,100.0
3511,PQ,66.0,100.0
3512,PQ,66.0,100.0
3513,PQ,66.0,100.0
3514,PQ,66.0,100.0
3515,PQ,66.0,100.0
3516,PQ,66.0,100.0
3517,PQ,66.0,100.0
3518,PQ,66.0,100.0
3519,PQ,66.0,100.0
3520,PQ,66.0,100.0
3521,PQ,66.0,100.0
3522,PQ,66.0,100.0
3523,PQ,66.0,100.0
3524,PQ,66.0,100.0
3525,PQ,66.0,100.0
3526,PQ,66.0,100.0
3527,PQ,66.0,100.0
3528,PQ,66.0,100.0
3529,PQ,66.0,100.0
3530,PQ,66.0,100.0
3531,PQ,66.0,100.0
3532,PQ,66.0,100.0
3533,PQ,66.0,100.0
3534,PQ,66.0,100.0
3535,PQ,66.0,100.0
3536,PQ,230.0,100.0
3537,PQ,66.0,100.0
3538,PQ,66.0,100.0
3539,PQ,66.0,100.0
3540,PQ,66.0,100.0
3541,PQ,66.0,100.0
3542,PQ,66.0,100.0
3543,PQ,66.0,100.0
3544,PQ,66.0,100.0
3545,PQ,66.0,100.0
3546,PQ,66.0,100.0
3547,PQ,230.0,100.0
3548,PQ,230.0,100.0
3549,PQ,230.0,100.0
3550,PQ,66.0,100.0
3551,PQ,66.0,100.0
3552,PQ,115.0,100.0
3553,PQ,66.0,100.0
3554,PQ,115.0,100.0
3555,PQ,66.0,100.0
3556,PQ,66.0,100.0
3557,PQ,66.0,100.0
3558,PQ,66.0,100.0
3559,PQ,66.0,100.0
3560,PQ,66.0,100.0
3561,PQ,66.0,100.0
3562,PQ,66.0,100.0
3563,PQ,66.0,100.0
3564,PQ,66.0,100.0
3565,PQ,66.0,100.0
3566,PQ,66.0,100.0
3567,PQ,66.0,100.0
3568,PQ,66.0,100.0
3569,PQ,66.0,100.0
3570,PQ,66.0,100.0
3571,PQ,66.0,100.0
3572,PQ,66.0,100.0
3573,PQ,66.0,100.0
3574,PQ,66.0,100.0
3575,PQ,66.0,100.0
3576,PQ,66.0,100.0
3577,PQ,66.0,100.0
3578,PQ,66.0,100.0
3579,PQ,66.0,100.0
3580,PQ,66.0,100.0
3581,PQ,66.0,100.0
3582,PQ,66.0,100.0
3583,PQ,115.0,100.0
3584,PQ,115.0,100.0
3585,PQ,115.0,100.0
3586,PQ,115.0,100.0
3587,PQ,115.0,100.0
3588,PQ,115.0,100.0
3589,PQ,115.0,100.0
3590,PQ,115.0,100.0
3591,PQ,115.0,100.0
3592,PQ,66.0,100.0
3593,PQ,66.0,100.0
3594,PQ,66.0,100.0
3595,PQ,66.0,100.0
3596,PQ,66.0,100.0
3597,PQ,66.0,100.0
3598,PQ,66.0,100.0
3599,PQ,66.0,100.0
3600,PQ,66.0,100.0
3601,PQ,66.0,100.0
3602,PQ,66.0,100.0
3603,PQ,66.0,100.0
3604,PQ,66.0,100.0
3605,PQ,66.0,100.0
3606,PQ,66.0,100.0
3607,PQ,66.0,100.0
3608,PQ,66.0,100.0
3609,PQ,66.0,100.0
3610,PQ,66.0,100.0
3611,PQ,66.0,100.0
3612,PQ,66.0,100.0
3613,PQ,66.0,100.0
3614,PQ,66.0,100.0
3615,PQ,66.0,100.0
3616,PQ,66.0,100.0
3617,PQ,66.0,100.0
3618,PQ,66.0,100.0
3619,PQ,66.0,100.0
3620,PQ,66.0,100.0
3621,PQ,66.0,100.0
3622,PQ,66.0,100.0
3623,PQ,66.0,100.0
3624,PQ,66.0,100.0
3625,PQ,66.0,100.0
3626,PQ,66.0,100.0
3627,PQ,66.0,100.0
3628,PQ,66.0,100.0
3629,PQ,66.0,100.0
3630,PQ,66.0,100.0
3631,PQ,66.0,100.0
3632,PQ,66.0,100.0
3633,PQ,66.0,100.0
3634,PQ,66.0,100.0
3635,PQ,66.0,100.0
3636,PQ,66.0,100.0
3637,PQ,66.0,100.0
3638,PQ,66.0,100.0
3639,PQ,66.0,100.0
3640,PQ,66.0,100.0
3641,PQ,66.0,100.0
3642,PQ,66.0,100.0
3643,PQ,66.0,100.0
3644,PQ,66.0,100.0
3645,PQ,66.0,100.0
3646,PQ,66.0,100.0
3647,PQ,66.0,100.0
3648,PQ,66.0,100.0
3649,PQ,66.0,100.0
3650,PQ,66.0,100.0
3651,PQ,66.0,100.0
3652,PQ,66.0,100.0
3653,PQ,66.0,100.0
3654,PQ,66.0,100.0
3655,PQ,66.0,100.0
3656,PQ,66.0,100.0
3657,PQ,66.0,100.0
3658,PQ,66.0,100.0
3659,PQ,66.0,100.0
3660,PQ,66.0,100.0
3661,PQ,66.0,100.0
3662,PQ,66.0,100.0
3663,PQ,66.0,100.0
3664,PQ,66.0,100.0
3665,PQ,66.0,100.0
3666,PQ,66.0,100.0
3667,PQ,66.0,100.0
3668,PQ,66.0,100.0
3669,PQ,66.0,100.0
3670,PQ,66.0,100.0
3671,PQ,66.0,100.0
3672,PQ,115.0,100.0
3673,PQ,115.0,100.0
3674,PQ,115.0,100.0
3675,PQ,66.0,100.0
3676,PQ,66.0,100.0
3677,PQ,66.0,100.0
3678,PQ,66.0,100.0
3679,PQ,66.0,100.0
3680,PQ,66.0,100.0
3681,PQ,66.0,100.0
3682,PQ,66.0,100.0
3683,PQ,115.0,100.0
3684,PQ,115.0,100.0
3685,PQ,66.0,100.0
3686,PQ,66.0,100.0
3687,PQ,66.0,100.0
3688,PQ,66.0,100.0
3689,PQ,66.0,100.0
3690,PQ,66.0,100.0
3691,PQ,66.0,100.0
3692,PQ,66.0,100.0
3693,PQ,66.0,100.0
3694,PQ,66.0,100.0
3695,PQ,66.0,100.0
3696,PQ,66.0,100.0
3697,PQ,66.0,100.0
3698,PQ,66.0,100.0
3699,PQ,66.0,100.0
3700,PQ,66.0,100.0
3701,PQ,66.0,100.0
3702,PQ,66.0,100.0
3703,PQ,66.0,100.0
3704,PQ,66.0,100.0
3705,PQ,66.0,100.0
3706,PQ,66.0,100.0
3707,PQ,66.0,100.0
3708,PQ,66.0,100.0
3709,PQ,66.0,100.0
3710,PQ,66.0,100.0
3711,PQ,66.0,100.0
3712,PQ,66.0,100.0
3713,PQ,66.0,100.0
3714,PQ,66.0,100.0
3715,PQ,66.0,100.0
3716,PQ,66.0,100.0
3717,PQ,66.0,100.0
3718,PQ,115.0,100.0
3719,PQ,115.0,100.0
3720,PQ,66.0,100.0
3721,PQ,66.0,100.0
3722,PQ,66.0,100.0
3723,PQ,66.0,100.0
3724,PQ,66.0,100.0
3725,PQ,66.0,100.0
3726,PQ,66.0,100.0
3727,PQ,66.0,100.0
3728,PQ,66.0,100.0
3729,PQ,66.0,100.0
3730,PQ,66.0,100.0
3731,PQ,66.0,100.0
3732,PQ,66.0,100.0
3733,PQ,66.0,100.0
3734,PQ,66.0,100.0
3735,PQ,66.0,100.0
3736,PQ,66.0,100.0
3737,PQ,66.0,100.0
3738,PQ,66.0,100.0
3739,PQ,66.0,100.0
3740,PQ,66.0,100.0
3741,PQ,66.0,100.0
3742,PQ,66.0,100.0
3743,PQ,66.0,100.0
3744,PQ,66.0,100.0
3745,PQ,66.0,100.0
3746,PQ,66.0,100.0
3747,PQ,66.0,100.0
3748,PQ,66.0,100.0
3749,PQ,66.0,100.0
3750,PQ,66.0,100.0
3751,PQ,66.0,100.0
3752,PQ,66.0,100.0
3753,PQ,115.0,100.0
3754,PQ,115.0,100.0
3755,PQ,66.0,100.0
3756,PQ,115.0,100.0
3757,PQ,115.0,100.0
3758,PQ,66.0,100.0
3759,PQ,66.0,100.0
3760,PQ,230.0,100.0
3761,PQ,230.0,100.0
3762,PQ,66.0,100.0
3763,PQ,66.0,100.0
3764,PQ,66.0,100.0
3765,PQ,66.0,100.0
3766,PQ,66.0,100.0
3767,PQ,66.0,100.0
3768,PQ,66.0,100.0
3769,PQ,66.0,100.0
3770,PQ,66.0,100.0
3771,PQ,66.0,100.0
3772,PQ,66.0,100.0
3773,PQ,66.0,100.0
3774,PQ,66.0,100.0
3775,PQ,66.0,100.0
3776,PQ,66.0,100.0
3777,PQ,66.0,100.0
3778,PQ,66.0,100.0
3779,PQ,66.0,100.0
3780,PQ,66.0,100.0
3781,PQ,66.0,100.0
3782,PQ,66.0,100.0
3783,PQ,66.0,100.0
3784,PQ,66.0,100.0
3785,PQ,66.0,100.0
3786,PQ,66.0,100.0
3787,PQ,66.0,100.0
3788,PQ,115.0,100.0
3789,PQ,115.0,100.0
3790,PQ,115.0,100.0
3791,PQ,115.0,100.0
3792,PQ,115.0,100.0
3793,PQ,115.0,100.0
3794,PQ,115.0,100.0
3795,PQ,115.0,100.0
3796,PQ,115.0,100.0
3797,PQ,115.0,100.0
3798,PQ,115.0,100.0
3799,PQ,115.0,100.0
3800,PQ,115.0,100.0
3801,PQ,115.0,100.0
3802,PQ,115.0,100.0
3803,PQ,115.0,100.0
3804,PQ,115.0,100.0
3805,PQ,115.0,100.0
3806,PQ,66.0,100.0
3807,PQ,66.0,100.0
3808,PQ,66.0,100.0
3809,PQ,230.0,100.0
3810,PQ,66.0,100.0
3811,PQ,66.0,100.0
3812,PQ,66.0,100.0
3813,PQ,66.0,100.0
3814,PQ,66.0,100.0
3815,PQ,66.0,100.0
3816,PQ,66.0,100.0
3817,PQ,66.0,100.0
3818,PQ,66.0,100.0
3819,PQ,66.0,100.0
3820,PQ,66.0,100.0
3821,PQ,66.0,100.0
3822,PQ,66.0,100.0
3823,PQ,66.0,100.0
3824,PQ,66.0,100.0
3825,PQ,66.0,100.0
3826,PQ,66.0,100.0
3827,PQ,66.0,100.0
3828,PQ,66.0,100.0
3829,PQ,66.0,100.0
3830,PQ,66.0,100.0
3831,PQ,66.0,100.0
3832,PQ,66.0,100.0
3833,PQ,66.0,100.0
3834,PQ,66.0,100.0
