name,technology,bus,site,c2_USDperMWh2,c1_USDperMWh,c0_USD,cost_fixed_power_USDperkW,cap_existing_power_MW,cap_max_power_MW,cost_variable_USDperMWh
2617,cats,1603,capacity_factor_one,0,0,0,0,0,0,0
2618,cats,1606,capacity_factor_one,0,0,0,0,0,0,0
2619,cats,1608,capacity_factor_one,0,0,0,0,0,0,0
2620,cats,1611,capacity_factor_one,0,0,0,0,0,0,0
2621,cats,1612,capacity_factor_one,0,0,0,0,0,0,0
2622,cats,1613,capacity_factor_one,0,0,0,0,0,0,0
2623,cats,1618,capacity_factor_one,0,0,0,0,0,0,0
2624,cats,1620,capacity_factor_one,0,0,0,0,0,0,0
2625,cats,1629,capacity_factor_one,0,0,0,0,0,0,0
2626,cats,1632,capacity_factor_one,0,0,0,0,0,0,0
2627,cats,1634,capacity_factor_one,0,0,0,0,0,0,0
2628,cats,1636,capacity_factor_one,0,0,0,0,0,0,0
2629,cats,1640,capacity_factor_one,0,0,0,0,0,0,0
2630,cats,1644,capacity_factor_one,0,0,0,0,0,0,0
2631,cats,1645,capacity_factor_one,0,0,0,0,0,0,0
2632,cats,1650,capacity_factor_one,0,0,0,0,0,0,0
2633,cats,1652,capacity_factor_one,0,0,0,0,0,0,0
2634,cats,1656,capacity_factor_one,0,0,0,0,0,0,0
2635,cats,1657,capacity_factor_one,0,0,0,0,0,0,0
2636,cats,1658,capacity_factor_one,0,0,0,0,0,0,0
2637,cats,1659,capacity_factor_one,0,0,0,0,0,0,0
2638,cats,1660,capacity_factor_one,0,0,0,0,0,0,0
2639,cats,1671,capacity_factor_one,0,0,0,0,0,0,0
2640,cats,1675,capacity_factor_one,0,0,0,0,0,0,0
2641,cats,1680,capacity_factor_one,0,0,0,0,0,0,0
2642,cats,1683,capacity_factor_one,0,0,0,0,0,0,0
2643,cats,1686,capacity_factor_one,0,0,0,0,0,0,0
2644,cats,1690,capacity_factor_one,0,0,0,0,0,0,0
2645,cats,1693,capacity_factor_one,0,0,0,0,0,0,0
2646,cats,1694,capacity_factor_one,0,0,0,0,0,0,0
2647,cats,1696,capacity_factor_one,0,0,0,0,0,0,0
2648,cats,1699,capacity_factor_one,0,0,0,0,0,0,0
2649,cats,1702,capacity_factor_one,0,0,0,0,0,0,0
2650,cats,1708,capacity_factor_one,0,0,0,0,0,0,0
2651,cats,1709,capacity_factor_one,0,0,0,0,0,0,0
2652,cats,1712,capacity_factor_one,0,0,0,0,0,0,0
2653,cats,1717,capacity_factor_one,0,0,0,0,0,0,0
2654,cats,1721,capacity_factor_one,0,0,0,0,0,0,0
2655,cats,1727,capacity_factor_one,0,0,0,0,0,0,0
2656,cats,1728,capacity_factor_one,0,0,0,0,0,0,0
2657,cats,1730,capacity_factor_one,0,0,0,0,0,0,0
2658,cats,1733,capacity_factor_one,0,0,0,0,0,0,0
2659,cats,1745,capacity_factor_one,0,0,0,0,0,0,0
2660,cats,1747,capacity_factor_one,0,0,0,0,0,0,0
2661,cats,1752,capacity_factor_one,0,0,0,0,0,0,0
2662,cats,1761,capacity_factor_one,0,0,0,0,0,0,0
2663,cats,1762,capacity_factor_one,0,0,0,0,0,0,0
2664,cats,1775,capacity_factor_one,0,0,0,0,0,0,0
2665,cats,1783,capacity_factor_one,0,0,0,0,0,0,0
2666,cats,1787,capacity_factor_one,0,0,0,0,0,0,0
2667,cats,1788,capacity_factor_one,0,0,0,0,0,0,0
2668,cats,1789,capacity_factor_one,0,0,0,0,0,0,0
2669,cats,1797,capacity_factor_one,0,0,0,0,0,0,0
2670,cats,1799,capacity_factor_one,0,0,0,0,0,0,0
2671,cats,1801,capacity_factor_one,0,0,0,0,0,0,0
2672,cats,1802,capacity_factor_one,0,0,0,0,0,0,0
2673,cats,1806,capacity_factor_one,0,0,0,0,0,0,0
2674,cats,1807,capacity_factor_one,0,0,0,0,0,0,0
2675,cats,1810,capacity_factor_one,0,0,0,0,0,0,0
2676,cats,1813,capacity_factor_one,0,0,0,0,0,0,0
2677,cats,1814,capacity_factor_one,0,0,0,0,0,0,0
2678,cats,1815,capacity_factor_one,0,0,0,0,0,0,0
2679,cats,1819,capacity_factor_one,0,0,0,0,0,0,0
2680,cats,1820,capacity_factor_one,0,0,0,0,0,0,0
2681,cats,1821,capacity_factor_one,0,0,0,0,0,0,0
2682,cats,1824,capacity_factor_one,0,0,0,0,0,0,0
2683,cats,1830,capacity_factor_one,0,0,0,0,0,0,0
2684,cats,1831,capacity_factor_one,0,0,0,0,0,0,0
2685,cats,1832,capacity_factor_one,0,0,0,0,0,0,0
2686,cats,1834,capacity_factor_one,0,0,0,0,0,0,0
2687,cats,1839,capacity_factor_one,0,0,0,0,0,0,0
2688,cats,1840,capacity_factor_one,0,0,0,0,0,0,0
2689,cats,1844,capacity_factor_one,0,0,0,0,0,0,0
2690,cats,1846,capacity_factor_one,0,0,0,0,0,0,0
2691,cats,1847,capacity_factor_one,0,0,0,0,0,0,0
2692,cats,1855,capacity_factor_one,0,0,0,0,0,0,0
2693,cats,1858,capacity_factor_one,0,0,0,0,0,0,0
2694,cats,1861,capacity_factor_one,0,0,0,0,0,0,0
2695,cats,1862,capacity_factor_one,0,0,0,0,0,0,0
2696,cats,1866,capacity_factor_one,0,0,0,0,0,0,0
2697,cats,1867,capacity_factor_one,0,0,0,0,0,0,0
2698,cats,1876,capacity_factor_one,0,0,0,0,0,0,0
2699,cats,1878,capacity_factor_one,0,0,0,0,0,0,0
2700,cats,1879,capacity_factor_one,0,0,0,0,0,0,0
2701,cats,1881,capacity_factor_one,0,0,0,0,0,0,0
2702,cats,1887,capacity_factor_one,0,0,0,0,0,0,0
2703,cats,1890,capacity_factor_one,0,0,0,0,0,0,0
2704,cats,1893,capacity_factor_one,0,0,0,0,0,0,0
2705,cats,1895,capacity_factor_one,0,0,0,0,0,0,0
2706,cats,1898,capacity_factor_one,0,0,0,0,0,0,0
2707,cats,1901,capacity_factor_one,0,0,0,0,0,0,0
2708,cats,1906,capacity_factor_one,0,0,0,0,0,0,0
2709,cats,1907,capacity_factor_one,0,0,0,0,0,0,0
2710,cats,1911,capacity_factor_one,0,0,0,0,0,0,0
2711,cats,1920,capacity_factor_one,0,0,0,0,0,0,0
2712,cats,1925,capacity_factor_one,0,0,0,0,0,0,0
2713,cats,1932,capacity_factor_one,0,0,0,0,0,0,0
2714,cats,1933,capacity_factor_one,0,0,0,0,0,0,0
2715,cats,1936,capacity_factor_one,0,0,0,0,0,0,0
2716,cats,1937,capacity_factor_one,0,0,0,0,0,0,0
2717,cats,1940,capacity_factor_one,0,0,0,0,0,0,0
2718,cats,1944,capacity_factor_one,0,0,0,0,0,0,0
2719,cats,1945,capacity_factor_one,0,0,0,0,0,0,0
2720,cats,1950,capacity_factor_one,0,0,0,0,0,0,0
2721,cats,1951,capacity_factor_one,0,0,0,0,0,0,0
2722,cats,1954,capacity_factor_one,0,0,0,0,0,0,0
2723,cats,1963,capacity_factor_one,0,0,0,0,0,0,0
2724,cats,1969,capacity_factor_one,0,0,0,0,0,0,0
2725,cats,1975,capacity_factor_one,0,0,0,0,0,0,0
2726,cats,1978,capacity_factor_one,0,0,0,0,0,0,0
2727,cats,1980,capacity_factor_one,0,0,0,0,0,0,0
2728,cats,1992,capacity_factor_one,0,0,0,0,0,0,0
2729,cats,2001,capacity_factor_one,0,0,0,0,0,0,0
2730,cats,2003,capacity_factor_one,0,0,0,0,0,0,0
2731,cats,2004,capacity_factor_one,0,0,0,0,0,0,0
2732,cats,2005,capacity_factor_one,0,0,0,0,0,0,0
2733,cats,2007,capacity_factor_one,0,0,0,0,0,0,0
2734,cats,2008,capacity_factor_one,0,0,0,0,0,0,0
2735,cats,2013,capacity_factor_one,0,0,0,0,0,0,0
2736,cats,2023,capacity_factor_one,0,0,0,0,0,0,0
2737,cats,2025,capacity_factor_one,0,0,0,0,0,0,0
2738,cats,2030,capacity_factor_one,0,0,0,0,0,0,0
2739,cats,2031,capacity_factor_one,0,0,0,0,0,0,0
2740,cats,2032,capacity_factor_one,0,0,0,0,0,0,0
2741,cats,2033,capacity_factor_one,0,0,0,0,0,0,0
2742,cats,2034,capacity_factor_one,0,0,0,0,0,0,0
2743,cats,2035,capacity_factor_one,0,0,0,0,0,0,0
2744,cats,2036,capacity_factor_one,0,0,0,0,0,0,0
2745,cats,2039,capacity_factor_one,0,0,0,0,0,0,0
2746,cats,2040,capacity_factor_one,0,0,0,0,0,0,0
2747,cats,2044,capacity_factor_one,0,0,0,0,0,0,0
2748,cats,2045,capacity_factor_one,0,0,0,0,0,0,0
2749,cats,2046,capacity_factor_one,0,0,0,0,0,0,0
2750,cats,2047,capacity_factor_one,0,0,0,0,0,0,0
2751,cats,2050,capacity_factor_one,0,0,0,0,0,0,0
2752,cats,2053,capacity_factor_one,0,0,0,0,0,0,0
2753,cats,2055,capacity_factor_one,0,0,0,0,0,0,0
2754,cats,2057,capacity_factor_one,0,0,0,0,0,0,0
2755,cats,2058,capacity_factor_one,0,0,0,0,0,0,0
2756,cats,2061,capacity_factor_one,0,0,0,0,0,0,0
2757,cats,2062,capacity_factor_one,0,0,0,0,0,0,0
2758,cats,2063,capacity_factor_one,0,0,0,0,0,0,0
2759,cats,2064,capacity_factor_one,0,0,0,0,0,0,0
2760,cats,2066,capacity_factor_one,0,0,0,0,0,0,0
2761,cats,2068,capacity_factor_one,0,0,0,0,0,0,0
2762,cats,2069,capacity_factor_one,0,0,0,0,0,0,0
2763,cats,2072,capacity_factor_one,0,0,0,0,0,0,0
2764,cats,2074,capacity_factor_one,0,0,0,0,0,0,0
2765,cats,2075,capacity_factor_one,0,0,0,0,0,0,0
2766,cats,2076,capacity_factor_one,0,0,0,0,0,0,0
2767,cats,2077,capacity_factor_one,0,0,0,0,0,0,0
2768,cats,2078,capacity_factor_one,0,0,0,0,0,0,0
2769,cats,2079,capacity_factor_one,0,0,0,0,0,0,0
2770,cats,2080,capacity_factor_one,0,0,0,0,0,0,0
2771,cats,2084,capacity_factor_one,0,0,0,0,0,0,0
2772,cats,2085,capacity_factor_one,0,0,0,0,0,0,0
2773,cats,2086,capacity_factor_one,0,0,0,0,0,0,0
2774,cats,2087,capacity_factor_one,0,0,0,0,0,0,0
2775,cats,2091,capacity_factor_one,0,0,0,0,0,0,0
2776,cats,2093,capacity_factor_one,0,0,0,0,0,0,0
2777,cats,2094,capacity_factor_one,0,0,0,0,0,0,0
2778,cats,2095,capacity_factor_one,0,0,0,0,0,0,0
2779,cats,2097,capacity_factor_one,0,0,0,0,0,0,0
2780,cats,2098,capacity_factor_one,0,0,0,0,0,0,0
2781,cats,2100,capacity_factor_one,0,0,0,0,0,0,0
2782,cats,2102,capacity_factor_one,0,0,0,0,0,0,0
2783,cats,2103,capacity_factor_one,0,0,0,0,0,0,0
2784,cats,2105,capacity_factor_one,0,0,0,0,0,0,0
2785,cats,2107,capacity_factor_one,0,0,0,0,0,0,0
2786,cats,2109,capacity_factor_one,0,0,0,0,0,0,0
2787,cats,2113,capacity_factor_one,0,0,0,0,0,0,0
2788,cats,2118,capacity_factor_one,0,0,0,0,0,0,0
2789,cats,2123,capacity_factor_one,0,0,0,0,0,0,0
2790,cats,2126,capacity_factor_one,0,0,0,0,0,0,0
2791,cats,2131,capacity_factor_one,0,0,0,0,0,0,0
2792,cats,2133,capacity_factor_one,0,0,0,0,0,0,0
2793,cats,2135,capacity_factor_one,0,0,0,0,0,0,0
2794,cats,2138,capacity_factor_one,0,0,0,0,0,0,0
2795,cats,2142,capacity_factor_one,0,0,0,0,0,0,0
2796,cats,2145,capacity_factor_one,0,0,0,0,0,0,0
2797,cats,2146,capacity_factor_one,0,0,0,0,0,0,0
2798,cats,2151,capacity_factor_one,0,0,0,0,0,0,0
2799,cats,2152,capacity_factor_one,0,0,0,0,0,0,0
2800,cats,2153,capacity_factor_one,0,0,0,0,0,0,0
2801,cats,2154,capacity_factor_one,0,0,0,0,0,0,0
2802,cats,2155,capacity_factor_one,0,0,0,0,0,0,0
2803,cats,2156,capacity_factor_one,0,0,0,0,0,0,0
2804,cats,2157,capacity_factor_one,0,0,0,0,0,0,0
2805,cats,2158,capacity_factor_one,0,0,0,0,0,0,0
2806,cats,2159,capacity_factor_one,0,0,0,0,0,0,0
2807,cats,2160,capacity_factor_one,0,0,0,0,0,0,0
2808,cats,2165,capacity_factor_one,0,0,0,0,0,0,0
2809,cats,2166,capacity_factor_one,0,0,0,0,0,0,0
2810,cats,2176,capacity_factor_one,0,0,0,0,0,0,0
2811,cats,2179,capacity_factor_one,0,0,0,0,0,0,0
2812,cats,2181,capacity_factor_one,0,0,0,0,0,0,0
2813,cats,2185,capacity_factor_one,0,0,0,0,0,0,0
2814,cats,2186,capacity_factor_one,0,0,0,0,0,0,0
2815,cats,2188,capacity_factor_one,0,0,0,0,0,0,0
2816,cats,2196,capacity_factor_one,0,0,0,0,0,0,0
2817,cats,2197,capacity_factor_one,0,0,0,0,0,0,0
2818,cats,2198,capacity_factor_one,0,0,0,0,0,0,0
2819,cats,2207,capacity_factor_one,0,0,0,0,0,0,0
2820,cats,2208,capacity_factor_one,0,0,0,0,0,0,0
2821,cats,2210,capacity_factor_one,0,0,0,0,0,0,0
2822,cats,2215,capacity_factor_one,0,0,0,0,0,0,0
2823,cats,2218,capacity_factor_one,0,0,0,0,0,0,0
2824,cats,2219,capacity_factor_one,0,0,0,0,0,0,0
2825,cats,2220,capacity_factor_one,0,0,0,0,0,0,0
2826,cats,2222,capacity_factor_one,0,0,0,0,0,0,0
2827,cats,2227,capacity_factor_one,0,0,0,0,0,0,0
2828,cats,2230,capacity_factor_one,0,0,0,0,0,0,0
2829,cats,2234,capacity_factor_one,0,0,0,0,0,0,0
2830,cats,2235,capacity_factor_one,0,0,0,0,0,0,0
2831,cats,2238,capacity_factor_one,0,0,0,0,0,0,0
2832,cats,2240,capacity_factor_one,0,0,0,0,0,0,0
2833,cats,2245,capacity_factor_one,0,0,0,0,0,0,0
2834,cats,2248,capacity_factor_one,0,0,0,0,0,0,0
2835,cats,2252,capacity_factor_one,0,0,0,0,0,0,0
2836,cats,2254,capacity_factor_one,0,0,0,0,0,0,0
2837,cats,2263,capacity_factor_one,0,0,0,0,0,0,0
2838,cats,2264,capacity_factor_one,0,0,0,0,0,0,0
2839,cats,2274,capacity_factor_one,0,0,0,0,0,0,0
2840,cats,2285,capacity_factor_one,0,0,0,0,0,0,0
2841,cats,2286,capacity_factor_one,0,0,0,0,0,0,0
2842,cats,2287,capacity_factor_one,0,0,0,0,0,0,0
2843,cats,2290,capacity_factor_one,0,0,0,0,0,0,0
2844,cats,2292,capacity_factor_one,0,0,0,0,0,0,0
2845,cats,2297,capacity_factor_one,0,0,0,0,0,0,0
2846,cats,2300,capacity_factor_one,0,0,0,0,0,0,0
2847,cats,2304,capacity_factor_one,0,0,0,0,0,0,0
2848,cats,2307,capacity_factor_one,0,0,0,0,0,0,0
2849,cats,2314,capacity_factor_one,0,0,0,0,0,0,0
2850,cats,2318,capacity_factor_one,0,0,0,0,0,0,0
2851,cats,2321,capacity_factor_one,0,0,0,0,0,0,0
2852,cats,2322,capacity_factor_one,0,0,0,0,0,0,0
2853,cats,2324,capacity_factor_one,0,0,0,0,0,0,0
2854,cats,2327,capacity_factor_one,0,0,0,0,0,0,0
2855,cats,2328,capacity_factor_one,0,0,0,0,0,0,0
2856,cats,2333,capacity_factor_one,0,0,0,0,0,0,0
2857,cats,2337,capacity_factor_one,0,0,0,0,0,0,0
2858,cats,2349,capacity_factor_one,0,0,0,0,0,0,0
2859,cats,2350,capacity_factor_one,0,0,0,0,0,0,0
2860,cats,2357,capacity_factor_one,0,0,0,0,0,0,0
2861,cats,2362,capacity_factor_one,0,0,0,0,0,0,0
2862,cats,2364,capacity_factor_one,0,0,0,0,0,0,0
2863,cats,2365,capacity_factor_one,0,0,0,0,0,0,0
2864,cats,2367,capacity_factor_one,0,0,0,0,0,0,0
2865,cats,2369,capacity_factor_one,0,0,0,0,0,0,0
2866,cats,2378,capacity_factor_one,0,0,0,0,0,0,0
2867,cats,2379,capacity_factor_one,0,0,0,0,0,0,0
2868,cats,2384,capacity_factor_one,0,0,0,0,0,0,0
2869,cats,2396,capacity_factor_one,0,0,0,0,0,0,0
2870,cats,2399,capacity_factor_one,0,0,0,0,0,0,0
2871,cats,2401,capacity_factor_one,0,0,0,0,0,0,0
2872,cats,2402,capacity_factor_one,0,0,0,0,0,0,0
2873,cats,2403,capacity_factor_one,0,0,0,0,0,0,0
2874,cats,2405,capacity_factor_one,0,0,0,0,0,0,0
2875,cats,2409,capacity_factor_one,0,0,0,0,0,0,0
2876,cats,2459,capacity_factor_one,0,0,0,0,0,0,0
2877,cats,2478,capacity_factor_one,0,0,0,0,0,0,0
2878,cats,2493,capacity_factor_one,0,0,0,0,0,0,0
2879,cats,2494,capacity_factor_one,0,0,0,0,0,0,0
2880,cats,2500,capacity_factor_one,0,0,0,0,0,0,0
2881,cats,2505,capacity_factor_one,0,0,0,0,0,0,0
2882,cats,2510,capacity_factor_one,0,0,0,0,0,0,0
2883,cats,2534,capacity_factor_one,0,0,0,0,0,0,0
2884,cats,2542,capacity_factor_one,0,0,0,0,0,0,0
2885,cats,2544,capacity_factor_one,0,0,0,0,0,0,0
2886,cats,2550,capacity_factor_one,0,0,0,0,0,0,0
2887,cats,2560,capacity_factor_one,0,0,0,0,0,0,0
2888,cats,2588,capacity_factor_one,0,0,0,0,0,0,0
2889,cats,2590,capacity_factor_one,0,0,0,0,0,0,0
2890,cats,2597,capacity_factor_one,0,0,0,0,0,0,0
2891,cats,2602,capacity_factor_one,0,0,0,0,0,0,0
2892,cats,2604,capacity_factor_one,0,0,0,0,0,0,0
2893,cats,2606,capacity_factor_one,0,0,0,0,0,0,0
2894,cats,2611,capacity_factor_one,0,0,0,0,0,0,0
2895,cats,2612,capacity_factor_one,0,0,0,0,0,0,0
2896,cats,2617,capacity_factor_one,0,0,0,0,0,0,0
2897,cats,2623,capacity_factor_one,0,0,0,0,0,0,0
2898,cats,2626,capacity_factor_one,0,0,0,0,0,0,0
2899,cats,2627,capacity_factor_one,0,0,0,0,0,0,0
2900,cats,2629,capacity_factor_one,0,0,0,0,0,0,0
2901,cats,2633,capacity_factor_one,0,0,0,0,0,0,0
2902,cats,2638,capacity_factor_one,0,0,0,0,0,0,0
2903,cats,2647,capacity_factor_one,0,0,0,0,0,0,0
2904,cats,2652,capacity_factor_one,0,0,0,0,0,0,0
2905,cats,2653,capacity_factor_one,0,0,0,0,0,0,0
2906,cats,2656,capacity_factor_one,0,0,0,0,0,0,0
2907,cats,2657,capacity_factor_one,0,0,0,0,0,0,0
2908,cats,2659,capacity_factor_one,0,0,0,0,0,0,0
2909,cats,2660,capacity_factor_one,0,0,0,0,0,0,0
2910,cats,2662,capacity_factor_one,0,0,0,0,0,0,0
2911,cats,2666,capacity_factor_one,0,0,0,0,0,0,0
2912,cats,2667,capacity_factor_one,0,0,0,0,0,0,0
2913,cats,2689,capacity_factor_one,0,0,0,0,0,0,0
2914,cats,2696,capacity_factor_one,0,0,0,0,0,0,0
2915,cats,2733,capacity_factor_one,0,0,0,0,0,0,0
2916,cats,2791,capacity_factor_one,0,0,0,0,0,0,0
2917,cats,2798,capacity_factor_one,0,0,0,0,0,0,0
2918,cats,2799,capacity_factor_one,0,0,0,0,0,0,0
2919,cats,2803,capacity_factor_one,0,0,0,0,0,0,0
2920,cats,2805,capacity_factor_one,0,0,0,0,0,0,0
2921,cats,2806,capacity_factor_one,0,0,0,0,0,0,0
2922,cats,2818,capacity_factor_one,0,0,0,0,0,0,0
2923,cats,2823,capacity_factor_one,0,0,0,0,0,0,0
2924,cats,2824,capacity_factor_one,0,0,0,0,0,0,0
2925,cats,2831,capacity_factor_one,0,0,0,0,0,0,0
2926,cats,2834,capacity_factor_one,0,0,0,0,0,0,0
2927,cats,2835,capacity_factor_one,0,0,0,0,0,0,0
2928,cats,2836,capacity_factor_one,0,0,0,0,0,0,0
2929,cats,2839,capacity_factor_one,0,0,0,0,0,0,0
2930,cats,2840,capacity_factor_one,0,0,0,0,0,0,0
2931,cats,2841,capacity_factor_one,0,0,0,0,0,0,0
2932,cats,2846,capacity_factor_one,0,0,0,0,0,0,0
2933,cats,2847,capacity_factor_one,0,0,0,0,0,0,0
2934,cats,2849,capacity_factor_one,0,0,0,0,0,0,0
2935,cats,2856,capacity_factor_one,0,0,0,0,0,0,0
2936,cats,2857,capacity_factor_one,0,0,0,0,0,0,0
2937,cats,2862,capacity_factor_one,0,0,0,0,0,0,0
2938,cats,2864,capacity_factor_one,0,0,0,0,0,0,0
2939,cats,2875,capacity_factor_one,0,0,0,0,0,0,0
2940,cats,2883,capacity_factor_one,0,0,0,0,0,0,0
2941,cats,2890,capacity_factor_one,0,0,0,0,0,0,0
2942,cats,2907,capacity_factor_one,0,0,0,0,0,0,0
2943,cats,2909,capacity_factor_one,0,0,0,0,0,0,0
2944,cats,2916,capacity_factor_one,0,0,0,0,0,0,0
2945,cats,3017,capacity_factor_one,0,0,0,0,0,0,0
2946,cats,3022,capacity_factor_one,0,0,0,0,0,0,0
2947,cats,3035,capacity_factor_one,0,0,0,0,0,0,0
2948,cats,3045,capacity_factor_one,0,0,0,0,0,0,0
2949,cats,3053,capacity_factor_one,0,0,0,0,0,0,0
2950,cats,3054,capacity_factor_one,0,0,0,0,0,0,0
2951,cats,3057,capacity_factor_one,0,0,0,0,0,0,0
2952,cats,3059,capacity_factor_one,0,0,0,0,0,0,0
2953,cats,3062,capacity_factor_one,0,0,0,0,0,0,0
2954,cats,3066,capacity_factor_one,0,0,0,0,0,0,0
2955,cats,3069,capacity_factor_one,0,0,0,0,0,0,0
2956,cats,3070,capacity_factor_one,0,0,0,0,0,0,0
2957,cats,3076,capacity_factor_one,0,0,0,0,0,0,0
2958,cats,3077,capacity_factor_one,0,0,0,0,0,0,0
2959,cats,3114,capacity_factor_one,0,0,0,0,0,0,0
2960,cats,3122,capacity_factor_one,0,0,0,0,0,0,0
2961,cats,3123,capacity_factor_one,0,0,0,0,0,0,0
2962,cats,3124,capacity_factor_one,0,0,0,0,0,0,0
2963,cats,3129,capacity_factor_one,0,0,0,0,0,0,0
2964,cats,3130,capacity_factor_one,0,0,0,0,0,0,0
2965,cats,3132,capacity_factor_one,0,0,0,0,0,0,0
2966,cats,3133,capacity_factor_one,0,0,0,0,0,0,0
2967,cats,3135,capacity_factor_one,0,0,0,0,0,0,0
2968,cats,3137,capacity_factor_one,0,0,0,0,0,0,0
2969,cats,3151,capacity_factor_one,0,0,0,0,0,0,0
2970,cats,3153,capacity_factor_one,0,0,0,0,0,0,0
2971,cats,3154,capacity_factor_one,0,0,0,0,0,0,0
2972,cats,3157,capacity_factor_one,0,0,0,0,0,0,0
2973,cats,3181,capacity_factor_one,0,0,0,0,0,0,0
2974,cats,3188,capacity_factor_one,0,0,0,0,0,0,0
2975,cats,3189,capacity_factor_one,0,0,0,0,0,0,0
2976,cats,3193,capacity_factor_one,0,0,0,0,0,0,0
2977,cats,3195,capacity_factor_one,0,0,0,0,0,0,0
2978,cats,3216,capacity_factor_one,0,0,0,0,0,0,0
2979,cats,3242,capacity_factor_one,0,0,0,0,0,0,0
2980,cats,3263,capacity_factor_one,0,0,0,0,0,0,0
2981,cats,3265,capacity_factor_one,0,0,0,0,0,0,0
2982,cats,3266,capacity_factor_one,0,0,0,0,0,0,0
2983,cats,3267,capacity_factor_one,0,0,0,0,0,0,0
2984,cats,3270,capacity_factor_one,0,0,0,0,0,0,0
2985,cats,3271,capacity_factor_one,0,0,0,0,0,0,0
2986,cats,3274,capacity_factor_one,0,0,0,0,0,0,0
2987,cats,3283,capacity_factor_one,0,0,0,0,0,0,0
2988,cats,3284,capacity_factor_one,0,0,0,0,0,0,0
2989,cats,3301,capacity_factor_one,0,0,0,0,0,0,0
2990,cats,3302,capacity_factor_one,0,0,0,0,0,0,0
2991,cats,3303,capacity_factor_one,0,0,0,0,0,0,0
2992,cats,3304,capacity_factor_one,0,0,0,0,0,0,0
2993,cats,3305,capacity_factor_one,0,0,0,0,0,0,0
2994,cats,3306,capacity_factor_one,0,0,0,0,0,0,0
2995,cats,3308,capacity_factor_one,0,0,0,0,0,0,0
2996,cats,3309,capacity_factor_one,0,0,0,0,0,0,0
2997,cats,3336,capacity_factor_one,0,0,0,0,0,0,0
2998,cats,3338,capacity_factor_one,0,0,0,0,0,0,0
2999,cats,3339,capacity_factor_one,0,0,0,0,0,0,0
3000,cats,3340,capacity_factor_one,0,0,0,0,0,0,0
3001,cats,3341,capacity_factor_one,0,0,0,0,0,0,0
3002,cats,3342,capacity_factor_one,0,0,0,0,0,0,0
3003,cats,3343,capacity_factor_one,0,0,0,0,0,0,0
3004,cats,3345,capacity_factor_one,0,0,0,0,0,0,0
3005,cats,3346,capacity_factor_one,0,0,0,0,0,0,0
3006,cats,3348,capacity_factor_one,0,0,0,0,0,0,0
3007,cats,3351,capacity_factor_one,0,0,0,0,0,0,0
3008,cats,3352,capacity_factor_one,0,0,0,0,0,0,0
3009,cats,3357,capacity_factor_one,0,0,0,0,0,0,0
3010,cats,3359,capacity_factor_one,0,0,0,0,0,0,0
3011,cats,3368,capacity_factor_one,0,0,0,0,0,0,0
3012,cats,3370,capacity_factor_one,0,0,0,0,0,0,0
3013,cats,3378,capacity_factor_one,0,0,0,0,0,0,0
3014,cats,3379,capacity_factor_one,0,0,0,0,0,0,0
3015,cats,3399,capacity_factor_one,0,0,0,0,0,0,0
3016,cats,3400,capacity_factor_one,0,0,0,0,0,0,0
3017,cats,3402,capacity_factor_one,0,0,0,0,0,0,0
3018,cats,3404,capacity_factor_one,0,0,0,0,0,0,0
3019,cats,3405,capacity_factor_one,0,0,0,0,0,0,0
3020,cats,3409,capacity_factor_one,0,0,0,0,0,0,0
3021,cats,3411,capacity_factor_one,0,0,0,0,0,0,0
3022,cats,3415,capacity_factor_one,0,0,0,0,0,0,0
3023,cats,3416,capacity_factor_one,0,0,0,0,0,0,0
3024,cats,3431,capacity_factor_one,0,0,0,0,0,0,0
3025,cats,3434,capacity_factor_one,0,0,0,0,0,0,0
3026,cats,3435,capacity_factor_one,0,0,0,0,0,0,0
3027,cats,3436,capacity_factor_one,0,0,0,0,0,0,0
3028,cats,3438,capacity_factor_one,0,0,0,0,0,0,0
3029,cats,3439,capacity_factor_one,0,0,0,0,0,0,0
3030,cats,3466,capacity_factor_one,0,0,0,0,0,0,0
3031,cats,3477,capacity_factor_one,0,0,0,0,0,0,0
3032,cats,3525,capacity_factor_one,0,0,0,0,0,0,0
3033,cats,3532,capacity_factor_one,0,0,0,0,0,0,0
3034,cats,3535,capacity_factor_one,0,0,0,0,0,0,0
3035,cats,3537,capacity_factor_one,0,0,0,0,0,0,0
3036,cats,3540,capacity_factor_one,0,0,0,0,0,0,0
3037,cats,3544,capacity_factor_one,0,0,0,0,0,0,0
3038,cats,3550,capacity_factor_one,0,0,0,0,0,0,0
3039,cats,3554,capacity_factor_one,0,0,0,0,0,0,0
3040,cats,3555,capacity_factor_one,0,0,0,0,0,0,0
3041,cats,3556,capacity_factor_one,0,0,0,0,0,0,0
3042,cats,3557,capacity_factor_one,0,0,0,0,0,0,0
3043,cats,3562,capacity_factor_one,0,0,0,0,0,0,0
3044,cats,3571,capacity_factor_one,0,0,0,0,0,0,0
3045,cats,3581,capacity_factor_one,0,0,0,0,0,0,0
3046,cats,3586,capacity_factor_one,0,0,0,0,0,0,0
3047,cats,3648,capacity_factor_one,0,0,0,0,0,0,0
3048,cats,3649,capacity_factor_one,0,0,0,0,0,0,0
3049,cats,3654,capacity_factor_one,0,0,0,0,0,0,0
3050,cats,3660,capacity_factor_one,0,0,0,0,0,0,0
